new_index,id,title,author,year,publisher,issn,url,doi,abstract,keyword,pages,num_pages,publication_venue,content_type,source
725,,Applying AI in Practice: Key Challenges and Lessons Learned,Lukas FischerLisa EhrlingerVerena GeistRudolf RamlerFlorian SobieczkyWerner ZellingerBernhard Moser,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-57321-8_25,10.1007/978-3-030-57321-8_25,,,,,Machine Learning and Knowledge Extraction,Chapter,Springer
726,,Human Action Recognition Using Convolutional Neural Networks with Symmetric Time Extension of Visual Rhythms,Hemerson TaconAndré S. BritoHugo L. ChavesMarcelo Bernardes VieiraSaulo Moraes VillelaHelena de Almeida MaiaDarwin Ttito ConchaHelio Pedrini,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-24289-3_26,10.1007/978-3-030-24289-3_26,,,,,Computational Science and Its Applications – ICCSA 2019,Chapter,Springer
727,,Semantic Bottleneck for Computer Vision Tasks,Maxime BucherStéphane HerbinFrédéric Jurie,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-20890-5_44,10.1007/978-3-030-20890-5_44,,,,,Computer Vision – ACCV 2018,Chapter,Springer
728,,Intelligent Computer Mathematics,Prof. Dr. Christoph BenzmüllerDr. Bruce Miller,2020,,,http://link.springer.com/book/10.1007/978-3-030-53518-6,10.1007/978-3-030-53518-6,,,,,Lecture Notes in Computer Science,Book,Springer
729,,Automatic Music Genre Classification in Small and Ethnic Datasets,Tiago Fernandes TavaresJuliano Henrique Foleiss,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01692-0_3,10.1007/978-3-030-01692-0_3,,,,,Music Technology with Swing,Chapter,Springer
730,,Autonomous Learning of State Representations for Control: An Emerging Field Aims to Autonomously Learn State Representations for Reinforcement Learning Agents from Their Real-World Sensor Observations,Wendelin BöhmerJost Tobias SpringenbergJoschka BoedeckerMartin RiedmillerKlaus Obermayer,2015,,,http://link.springer.com/article/10.1007/s13218-015-0356-1,10.1007/s13218-015-0356-1,,,,,KI - Künstliche Intelligenz,Article,Springer
731,,The Computerization of Archaeology: Survey on Artificial Intelligence Techniques,Lorenzo MantovanLoris Nanni,2020,,,http://link.springer.com/article/10.1007/s42979-020-00286-w,10.1007/s42979-020-00286-w,,,,,SN Computer Science,Article,Springer
732,,"GenAtSeq GAN with Heuristic Reforms for Knowledge Centric Network with Browsing Characteristics Learning, Individual Tracking and Malware Detection with Website2Vec",Chiranjib Sur,2020,,,http://link.springer.com/article/10.1007/s42979-020-00234-8,10.1007/s42979-020-00234-8,,,,,SN Computer Science,Article,Springer
733,,Semi-supervised Learning of Deep Difference Features for Facial Expression Recognition,Can XuRuyi XuJingying ChenLeyuan Liu,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03338-5_21,10.1007/978-3-030-03338-5_21,,,,,Pattern Recognition and Computer Vision,Chapter,Springer
734,,A Study on the Fusion of Pixels and Patient Metadata in CNN-Based Classification of Skin Lesion Images,Fabrizio NunnariChirag BhuvaneshwaraAbraham Obinwanne EzemaDaniel Sonntag,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-57321-8_11,10.1007/978-3-030-57321-8_11,,,,,Machine Learning and Knowledge Extraction,Chapter,Springer
735,,Generation of SAR Images Using Deep Learning,Sai Raghava Mukund BhamidipatiChinmaya SrivatsaChethan Kanakapura Shivabasave GowdaSrikanth Vadada,2020,,,http://link.springer.com/article/10.1007/s42979-020-00364-z,10.1007/s42979-020-00364-z,,,,,SN Computer Science,Article,Springer
736,,Weakly-Supervised Man-Made Object Recognition in Underwater Optimal Image Through Deep Domain Adaptation,Chaoqi ChenWeiping XieYue HuangXian YuXinghao Ding,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04221-9_28,10.1007/978-3-030-04221-9_28,,,,,Neural Information Processing,Chapter,Springer
737,,News Articles Evaluation Analysis in Automotive Industry Using GPT-2 and Co-occurrence Network,Yoshihiro NishiAiko SugeHiroshi Takahashi,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-58790-1_7,10.1007/978-3-030-58790-1_7,,,,,New Frontiers in Artificial Intelligence,Chapter,Springer
738,,Fast Depthwise Separable Convolution for Embedded Systems,Byeongheon YooYongjun ChoiHeeyoul Choi,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04239-4_59,10.1007/978-3-030-04239-4_59,,,,,Neural Information Processing,Chapter,Springer
739,,Historical Document Image Binarization: A Review,Chris TensmeyerTony Martinez,2020,,,http://link.springer.com/article/10.1007/s42979-020-00176-1,10.1007/s42979-020-00176-1,,,,,SN Computer Science,Article,Springer
740,,Cross-Project Issue Classification Based on Ensemble Modeling in a Social Coding World,Yarong ZengYue YuQiang FanXunhui ZhangTao WangGang YinHuaimin Wang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04212-7_24,10.1007/978-3-030-04212-7_24,,,,,Neural Information Processing,Chapter,Springer
741,,Semi-supervised Transfer Metric Learning with Relative Constraints,Rakesh Kumar SanodiyaSriparna SahaJimson MathewPrateek Bangwal,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04182-3_21,10.1007/978-3-030-04182-3_21,,,,,Neural Information Processing,Chapter,Springer
742,,Cross-domain Recommendation with Probabilistic Knowledge Transfer,Qian ZhangDianshuang WuJie LuGuangquan Zhang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04182-3_19,10.1007/978-3-030-04182-3_19,,,,,Neural Information Processing,Chapter,Springer
743,,Multi-agent Double Deep Q-Networks,David SimõesNuno LauLuís Paulo Reis,2017,,,http://link.springer.com/chapter/10.1007/978-3-319-65340-2_11,10.1007/978-3-319-65340-2_11,,,,,Progress in Artificial Intelligence,Chapter,Springer
744,,Towards Learning of Generic Skills for Robotic Manipulation,Jan Hendrik MetzenAlexander FabischLisa SengerJosé de Gea FernándezElsa Andrea Kirchner,2014,,,http://link.springer.com/article/10.1007/s13218-013-0280-1,10.1007/s13218-013-0280-1,,,,,KI - Künstliche Intelligenz,Article,Springer
745,,Multi-feature Fusion for Deep Reinforcement Learning: Sequential Control of Mobile Robots,Haotian WangWenjing YangWanrong HuangZhipeng LinYuhua Tang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04239-4_27,10.1007/978-3-030-04239-4_27,,,,,Neural Information Processing,Chapter,Springer
746,,A Hybrid Model Based on the Rating Bias and Textual Bias for Recommender Systems,Jiao DaiMingming LiSonglin HuJizhong Han,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04179-3_18,10.1007/978-3-030-04179-3_18,,,,,Neural Information Processing,Chapter,Springer
747,,Orthogonally-Divergent Fisheye Stereo,Janice PanMartin MuellerTarek LahlouAlan C. Bovik,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01449-0_10,10.1007/978-3-030-01449-0_10,,,,,Advanced Concepts for Intelligent Vision Systems,Chapter,Springer
748,,Improving Online Argumentation Through Deep Learning,Ke KangRichard O. Sinnott,2018,,,http://link.springer.com/chapter/10.1007/978-3-319-95162-1_26,10.1007/978-3-319-95162-1_26,,,,,Computational Science and Its Applications – ICCSA 2018,Chapter,Springer
749,,MulAttenRec: A Multi-level Attention-Based Model for Recommendation,Zhipeng LinWenjing YangYongjun ZhangHaotian WangYuhua Tang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04179-3_21,10.1007/978-3-030-04179-3_21,,,,,Neural Information Processing,Chapter,Springer
750,,The Accurate Guidance for Image Caption Generation,Xinyuan QiZhiguo CaoYang XiaoJian WangChao Zhang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03338-5_2,10.1007/978-3-030-03338-5_2,,,,,Pattern Recognition and Computer Vision,Chapter,Springer
751,,Single-Shot 3D Mesh Estimation via Adversarial Domain Adaptation,Arthita GhoshRama Chellappa,2019,,,http://link.springer.com/article/10.1007/s42979-019-0025-9,10.1007/s42979-019-0025-9,,,,,SN Computer Science,Article,Springer
752,,Learning the Regularization Operator for the Optical Flow Problem,A. I. Kuzmin,2018,,,http://link.springer.com/article/10.1134/S0361768818030040,10.1134/S0361768818030040,,,,,Programming and Computer Software,Article,Springer
753,,The Fuzzy Misclassification Analysis with Deep Neural Network for Handling Class Noise Problem,Anupiya NugaliyaddeRatchakoon PruengkarnKok Wai Wong,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04212-7_28,10.1007/978-3-030-04212-7_28,,,,,Neural Information Processing,Chapter,Springer
754,,Mitigate the Reverberant Effects on Speaker Recognition via Multi-training,Duraid Y. MohammedKhamis A. Al-KarawiIdress Mohammed HusienMarwah Abdullah Ghulam,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-38752-5_8,10.1007/978-3-030-38752-5_8,,,,,Applied Computing to Support Industry: Innovation and Technology,Chapter,Springer
755,,Supervised Machine Learning Models for Prediction of COVID-19 Infection using Epidemiology Dataset,L. J. MuhammadEbrahem A. AlgehyneSani Sharif UsmanAbdulkadir AhmadChinmay ChakrabortyI. A. Mohammed,2020,,,http://link.springer.com/article/10.1007/s42979-020-00394-7,10.1007/s42979-020-00394-7,,,,,SN Computer Science,Article,Springer
756,,Generative Steganography Based on GANs,Mingming LiuMinqing ZhangJia LiuXiaoyuan Yang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-00021-9_48,10.1007/978-3-030-00021-9_48,,,,,Cloud Computing and Security,Chapter,Springer
757,,Aspect-Level Sentiment Classification with Conv-Attention Mechanism,Qian YiJie LiuGuixuan ZhangShuwu Zhang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04212-7_20,10.1007/978-3-030-04212-7_20,,,,,Neural Information Processing,Chapter,Springer
758,,Hybrid Approach to Content-Based Image Retrieval Using Modified Multi-Scale LBP and Color Features,Sagar ChavdaMahesh Goyani,2020,,,http://link.springer.com/article/10.1007/s42979-020-00321-w,10.1007/s42979-020-00321-w,,,,,SN Computer Science,Article,Springer
759,,Toward Real-Time Analysis of Synchrotron Micro-Tomography Data: Accelerating Experimental Workflows with AI and HPC,James E. McClureJunqi YinRyan T. ArmstrongKetan C. MaheshwariSean WilkinsonLucas VlcekYing Da WangMark A. BerrillMark Rivers,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-63393-6_15,10.1007/978-3-030-63393-6_15,,,,,"Driving Scientific and Engineering Discoveries Through the Convergence of HPC, Big Data and AI",Chapter,Springer
760,,Customized Multi-person Tracker,Liqian MaSiyu TangMichael J. BlackLuc Van Gool,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-20890-5_39,10.1007/978-3-030-20890-5_39,,,,,Computer Vision – ACCV 2018,Chapter,Springer
761,,DTGuard: A Lightweight Defence Mechanism Against a New DoS Attack on SDN,Jianwei HouZiqi ZhangWenchang ShiBo QinLiang Bin,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-41579-2_29,10.1007/978-3-030-41579-2_29,,,,,Information and Communications Security,Chapter,Springer
762,,Code Localization in Programming Screencasts,Mohammad AlahmadiAbdulkarim KhormiBiswas ParajuliJonathan HasselSonia HaiducPiyush Kumar,2020,,,http://link.springer.com/article/10.1007/s10664-019-09759-w,10.1007/s10664-019-09759-w,,,,,Empirical Software Engineering,Article,Springer
763,,Low-Shot Multi-label Incremental Learning for Thoracic Diseases Diagnosis,Qingfeng WangJie-Zhi ChengYing ZhouHang ZhuangChanglong LiBo ChenZhiqin LiuJun HuangChao WangXuehai Zhou,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04239-4_38,10.1007/978-3-030-04239-4_38,,,,,Neural Information Processing,Chapter,Springer
764,,Deep neural network-based approach for processing sequential data,Lavanya Devi GolaganiNaresh NelaturiSrinivasa Rao Kurapati,2020,,,http://link.springer.com/article/10.1007/s40012-020-00309-0,10.1007/s40012-020-00309-0,,,,,CSI Transactions on ICT,Article,Springer
765,,Aggregated Multimodal Bidirectional Recurrent Model for Audiovisual Speech Recognition,Yu WenKe YaoChunlin TianYao WuZhongmin ZhangYaning ShiYin TianJin YangPeiqi Wang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-00021-9_35,10.1007/978-3-030-00021-9_35,,,,,Cloud Computing and Security,Chapter,Springer
766,,Intent Recognition from Speech and Plan Recognition,Michele PersianiThomas Hellström,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-49778-1_17,10.1007/978-3-030-49778-1_17,,,,,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",Chapter,Springer
767,,TexRep: A Text Mining Framework for Online Reputation Monitoring,Pedro SaleiroEduarda Mendes RodriguesCarlos SoaresEugénio Oliveira,2017,,,http://link.springer.com/article/10.1007/s00354-017-0021-3,10.1007/s00354-017-0021-3,,,,,New Generation Computing,Article,Springer
768,,Detecting and Recognizing Salient Object in Videos,Rahma KalboussiMehrez AbdellaouiAli Douik,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01449-0_6,10.1007/978-3-030-01449-0_6,,,,,Advanced Concepts for Intelligent Vision Systems,Chapter,Springer
769,,AADS: A Noise-Robust Anomaly Detection Framework for Industrial Control Systems,Maged AbdelatyRoberto Doriguzzi-CorinDomenico Siracusa,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-41579-2_4,10.1007/978-3-030-41579-2_4,,,,,Information and Communications Security,Chapter,Springer
770,,Object Detection in Aerial Navigation using Wavelet Transform and Convolutional Neural Networks: A First Approach,J. M. Fortuna-CervantesM. T. Ramírez-TorresJ. Martínez-CarranzaJ. S. Murguía-IbarraM. Mejía-Carlos,2020,,,http://link.springer.com/article/10.1134/S0361768820080113,10.1134/S0361768820080113,,,,,Programming and Computer Software,Article,Springer
771,,Malware Collusion Attack Against Machine Learning Based Methods: Issues and Countermeasures,Hongyi ChenJinshu SuLinbo QiaoYi ZhangQin Xin,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-00018-9_41,10.1007/978-3-030-00018-9_41,,,,,Cloud Computing and Security,Chapter,Springer
772,,Teaching a pet-robot to understand user feedback through interactive virtual training tasks,Anja AustermannSeiji Yamada,2009,,,http://link.springer.com/article/10.1007/s10458-009-9095-8,10.1007/s10458-009-9095-8,,,,,Autonomous Agents and Multi-Agent Systems,Article,Springer
773,,Conditional Face Synthesis for Data Augmentation,Rui HuangXiaohua XieJianhuang LaiZhanxiang Feng,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03338-5_12,10.1007/978-3-030-03338-5_12,,,,,Pattern Recognition and Computer Vision,Chapter,Springer
774,,ConvLSTMConv network: a deep learning approach for sentiment analysis in cloud computing,Mohsen GhorbaniMahdi BahaghighatQin XinFigen Özen,2020,,,http://link.springer.com/article/10.1186/s13677-020-00162-1,10.1186/s13677-020-00162-1,,,,,Journal of Cloud Computing,Article,Springer
775,,Predicting Body Size Using Mirror Selfies,Meet ShethNisheeth Srivastava,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-44689-5_14,10.1007/978-3-030-44689-5_14,,,,,Intelligent Human Computer Interaction,Chapter,Springer
776,,Cascaded Pyramid Mining Network for Weakly Supervised Temporal Action Localization,Haisheng SuXu ZhaoTianwei Lin,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-20890-5_36,10.1007/978-3-030-20890-5_36,,,,,Computer Vision – ACCV 2018,Chapter,Springer
777,,Inference with Artificial Neural Networks on Analog Neuromorphic Hardware,Johannes WeisPhilipp SpilgerSebastian BillaudelleYannik StradmannArne EmmelEric MüllerOliver BreitwieserAndreas GrüblJoscha IlmbergerVitali KarasenkoMitja KleiderChristian MauchKorbinian SchreiberJohannes Schemmel,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-66770-2_15,10.1007/978-3-030-66770-2_15,,,,,"IoT Streams for Data-Driven Predictive Maintenance and IoT, Edge, and Mobile for Embedded Machine Learning",Chapter,Springer
778,,Deep Learning Does Not Generalize Well to Recognizing Cats and Dogs in Chinese Paintings,Qianqian GuRoss King,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-33778-0_14,10.1007/978-3-030-33778-0_14,,,,,Discovery Science,Chapter,Springer
779,,Semi-automatic System for Title Construction,Swagata DuariVasudha Bhatnagar,2019,,,http://link.springer.com/chapter/10.1007/978-981-15-1384-8_18,10.1007/978-981-15-1384-8_18,,,,,"Information, Communication and Computing Technology",Chapter,Springer
780,,Aggregation on Learning to Rank for Consumer Health Information Retrieval,Hua YangTeresa Gonçalves,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-39237-6_6,10.1007/978-3-030-39237-6_6,,,,,Modelling and Development of Intelligent Systems,Chapter,Springer
781,,A Least Squares Approach to Region Selection,Liantao WangYan LiuJianfeng Lu,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04221-9_31,10.1007/978-3-030-04221-9_31,,,,,Neural Information Processing,Chapter,Springer
782,,A Linguistic Approach Towards Intrusion Detection in Actual Proxy Logs,Mamoru MimuraHidema Tanaka,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01950-1_42,10.1007/978-3-030-01950-1_42,,,,,Information and Communications Security,Chapter,Springer
783,,The ASRS_RL – A Research Platform for Spoken Language Recognition and Understanding Experiments,Inge GavatCorneliu Octavian Dumitru,2008,,,http://link.springer.com/chapter/10.1007/978-3-540-69848-7_91,10.1007/978-3-540-69848-7_91,,,,,Computational Science and Its Applications – ICCSA 2008,Chapter,Springer
